new_id,old_id,EGFR,CDH1,ESR1,GATA3,H3F3B,MKI67,ACTA2,VIM,CASP3,ERBB2,TP53,KRT19,PGR,MYC,FN1,KRT14,SNAI2,MS4A1,VWF,KRT5,CD44,PTPRC,CD68,CD3E,CA9,KRT8,KRT7,TWIST1,RPS6,MTOR
385,not_cohort,0.7336,-2.394907407,0.027,-0.6066,0.592,-0.7827,2.0084,3.863491364,-0.3796,-1.1206,-0.2613,-1.3721,-0.545,0.6893,0.2079,-0.3778,2.4261,-0.318,1.6022,1.7219,0.4194,-0.0106,0.4674,-0.3288,-0.4885,-1.6335,5.504192,2.7623,0.99,-0.5807
386,cohort,-0.2683,-1.941358025,0.9153,0.3528,-0.7666,-0.1719,-0.2876,4.762752754,0.1569,-0.7646,-0.2376,0.3736,1.3912,0.399,-0.2524,0.1721,0.4869,-2.455,0.5728,-1.0721,1.0347,0.9688,2.3762,-0.4328,-0.2467,-0.9131,-2.237472,0.2025,0.2835,-0.7173
387,cohort,-0.5736,0.339763374,-0.1573,0.5901,-0.9894,1.0808,1.8782,3.889532486,2.1217,-0.4536,0.6873,0.4369,0.1621,0.3146,1.6963,0.2225,1.1949,-2.0335,-1.055,-0.8178,-0.1238,-0.225,0.0142,-1.5444,0.6007,0.5597,-1.771264,0.7443,0.6898,-1.5681
388,cohort,-0.561,-0.205761317,0.9698,0.871,0.7962,-2.7536,-1.9158,2.58867241,-0.2743,-0.3493,-0.6103,0.687,0.3211,-0.8117,-0.6456,0.2062,0.0935,-1.9565,0.4061,-0.9807,0.4501,1.6792,0.0788,0.2088,-0.7221,-0.4946,-2.383808,-1.05,0.7311,0.3678
389,not_cohort,-0.4329,-2.439351852,0.5779,0.1729,0.2509,0.2702,-0.7684,-0.860063792,0.684,-0.812,-0.7275,0.0438,2.2138,-0.5143,-0.8521,-0.624,-0.4435,-2.506,-0.6522,-0.0332,0.7547,-0.3046,-0.3171,-1.0273,-0.4962,-0.6563,2.431408,-1.0498,0.4272,-0.3936
390,not_cohort,-0.22,-1.558564815,0.1972,-0.112,0.2127,-0.3375,2.6496,3.334514076,0.6767,-0.7625,-0.6338,0.2901,0.0434,0.2676,0.9204,-0.1034,1.2057,-0.64875,-0.326,0.1013,0.1674,0.5681,-0.174,-0.5221,0.2903,-0.1152,-1.014288,1.8601,-0.0645,-1.1477
391,not_cohort,-0.3647,-1.500925926,0.7356,0.0977,-0.3233,0.5218,1.3252,2.685388812,0.5904,-0.1537,-0.3694,0.5486,0.9488,0.2553,1.2558,-0.9057,1.4154,-0.7525,-0.1394,-0.4643,0.8338,0.4383,1.0427,-0.6607,-0.1189,-0.0019,-1.303968,0.9728,0.6884,-1.4199
392,not_cohort,-0.116,-0.63587963,0.4483,-0.177,-0.0626,0.182,2.5822,3.448410008,0.1582,-0.621,0.0111,0.4673,2.0644,-0.3555,1.5373,0.2445,1.4406,-0.88075,-0.5734,0.1003,0.0318,-0.2631,0.3686,-0.5409,2.3635,0.7258,0.43792,0.9482,0.3617,-0.2536
393,not_cohort,-0.4203,0.791203704,0.4373,0.3067,-1.2369,1.6481,-1.1686,-2.09851216,1.162,0.3328,-0.1555,0.5064,0.1957,-0.7482,-1.0871,-0.9988,-1.177,0.54425,-0.646,0.1691,0.2733,0.3741,-0.6959,0.2208,-0.3638,-0.2471,2.629152,-1.0314,-0.6337,0.3041
394,not_cohort,-0.5295,-1.300462963,0.3186,0.3962,-0.2718,1.6462,-0.8024,0.745352376,0.3922,0.376,-0.6798,1.2032,0.4352,0.2631,0.5075,-1.9732,-0.0523,1.3645,-0.2536,-0.5473,-0.2791,-0.7987,0.1866,-1.0727,-0.6875,0.5555,-1.775072,-0.3079,-0.9566,1.2543
395,not_cohort,-0.572,-1.456712963,0.2576,0.5633,-0.8377,0.0812,1.7826,1.266174824,0.1641,-0.5788,0.484,0.5745,1.5003,-0.7351,0.4524,0.2005,0.211,-3.08075,-1.5997,0.0673,-0.443,0.3919,-0.1748,-1.0582,-0.6651,-0.5587,2.20184,-0.7672,1.2918,-0.3476
396,not_cohort,-0.4454,-3.353703704,0.2632,0.6938,-0.2431,-0.8801,-1.5744,1.266174824,0.4769,0.3107,0.8809,0.2073,0.8807,-0.0416,-0.3176,-0.6326,0.2036,2.2685,-0.1251,-0.5256,-0.9134,-0.3597,-0.4395,-0.1638,-0.7025,-0.1473,-0.473824,-0.1931,1.7505,0.4157
397,cohort,-0.0908,-1.803240741,-0.1727,0.0939,-0.5165,-0.3587,1.804,1.754269181,-0.3611,-0.1642,-0.9928,1.1451,-0.3294,0.5539,0.1988,0.9283,1.1804,1.05025,1.0955,-0.4454,-1.1323,-1.4266,1.4902,-0.5826,-0.28,0.6236,-0.7004,1.0822,-0.5759,-1.2901
398,not_cohort,-0.8239,-3.289351852,0.8429,0.6241,1.0222,0.6853,-0.8052,-1.712788228,-0.6752,0.2519,-0.5903,0.6891,1.1539,-0.8484,-0.0534,0.0177,-0.1825,0.25725,-1.9637,-0.9657,1.3338,0.0937,0.2217,-0.6008,-0.4108,0.3606,-1.767456,-1.3587,-0.7051,-0.5791
399,not_cohort,-0.5218,-1.720601852,0.0062,0.3042,0.6412,-0.2609,-1.2964,0.933457352,1.9757,-1.0828,-0.8835,0.115,-0.4048,-0.2936,-0.2425,-1.5689,0.7899,2.6025,0.5849,-0.5131,-0.4702,1.2487,0.0067,0.8487,-0.5006,-0.0919,-0.974032,-0.2186,0.1216,0.0762
400,not_cohort,-0.073,-0.363657407,0.4664,0.5604,-0.1851,-1.2085,0.476,1.762532752,-0.4452,-0.9417,0.3698,-0.3055,2.031,0.3786,-0.3361,-1.4968,0.6327,-0.26575,1.5106,-0.698,-1.6958,-0.2398,0.5625,0.0902,-0.6453,0.1314,-2.805136,0.4405,0.7186,-1.9759
401,not_cohort,-0.3158,0.808333333,0.5856,1.1894,1.6682,-0.042,1.7972,-0.071218936,-0.5448,0.3861,-0.5679,0.2092,0.1923,0.5727,-0.4025,-0.8295,0.6878,-0.07125,-1.276,1.1874,1.3759,-0.6971,-0.8774,-0.7843,-0.7457,0.3049,4.474128,-0.7584,0.7495,-0.4335
402,not_cohort,-0.4082,-3.022453704,0.9874,0.2004,1.193,-0.1509,1.6908,-0.977765316,0.3106,-0.8149,-1.4877,-0.1203,0.4137,-0.4841,-0.7359,-0.7553,0.1222,0.064,-0.5646,0.5571,-1.3917,-0.4346,-0.6094,-0.4891,-0.6845,-0.352,2.476288,-0.3945,0.2019,-0.3658
403,not_cohort,-0.9804,1.186342593,0.8149,0.7692,-0.6182,0.8643,0.8196,0.432478348,0.2161,-0.5021,-0.2869,-0.0649,-0.5831,0.6452,-0.2528,-0.7611,-0.0423,-0.66175,-0.374,-1.2781,-1.0657,-0.0983,-0.1535,-0.6421,-0.7393,-0.5571,-3.840912,-1.0573,0.7163,0.13
404,not_cohort,-0.4919,0.03587963,0.9701,0.2744,-0.8495,0.6822,0.2758,0.095683456,0.3646,-0.0213,-0.452,0.7363,0.637,-1.3515,0.0331,0.3197,0.2796,0.0965,-0.3131,-0.5783,1.1717,-1.3818,-1.0055,-0.5992,-0.7545,-0.4024,-2.442016,-0.0444,0.0248,0.5507
405,not_cohort,0.4746,-2.025462963,0.3906,0.4033,0.4646,0.8088,1.6162,2.70876602,-1.3099,0.4534,-0.03,-0.099,1.5364,0.3124,-1.1885,0.5249,0.989,-1.53575,0.3103,1.5524,0.4929,-0.505,-0.7796,-0.5529,-0.5032,0.2453,5.829776,0.6346,0.7667,0.0963
406,not_cohort,-0.6783,-1.58287037,0.774,0.8513,-0.1215,0.122,-0.4196,-0.487115776,-0.186,-0.2924,-0.5234,-0.1808,1.0347,-0.787,-0.1963,0.245,-0.095,-2.7205,-1.1159,0.1303,-0.4992,-0.6095,-0.0446,-0.4991,-0.5116,-0.3901,1.718768,-0.6973,0.6515,-0.8649
407,not_cohort,0.3813,-2.70162037,0.2689,1.0813,-1.0695,0.1998,0.8338,0.93644746,-1.3468,0.088,-0.8422,0.5564,-0.1515,0.3266,-0.5199,-0.2596,0.4433,0.537,0.615,-0.2638,-1.7917,-1.0216,-0.9829,-0.2563,-0.5324,-0.8777,0.556784,0.2129,1.5673,-0.3785
408,not_cohort,0.8129,-2.638657407,-1.7666,-2.0924,-0.0188,-2.3201,0.3276,3.448410008,0.5004,-1.9214,0.236,-3.8628,-0.3293,-0.2737,2.2249,-1.6459,3.2841,1.8585,0.7448,2.549,-0.4542,0.8004,0.3856,0.7376,-0.1263,-3.5121,5.062192,2.6769,0.7874,-1.2023
409,not_cohort,-0.3401,-2.084259259,0.6761,0.4301,-0.1242,0.4796,2.5748,0.105741092,-1.1231,-0.465,-0.3916,0.5748,0.5932,-1.6862,0.2629,0.4165,0.4913,-1.34875,-0.6069,1.4429,-0.8614,-0.6927,-0.6196,-0.4901,-0.2491,-0.8237,4.931088,0.1661,-0.1688,-1.0784
410,not_cohort,0.8478,0.307407407,0.2594,-0.2679,-0.3331,-2.3067,-1.2006,0.436012112,0.3066,-0.5827,-0.5266,0.4668,2.0493,-0.6297,-1.1724,0.5049,0.1346,-2.49025,0.0665,0.4165,-0.9014,-0.6201,-0.7336,-0.0048,0.5094,-1.0061,1.770176,0.4151,1.4881,-1.3598
411,not_cohort,-0.1427,-2.071759259,0.6332,0.48,0.8127,-2.9843,1.873,-1.024519732,-0.0875,-0.331,-1.9804,0.2228,-0.7492,-0.1366,-1.4799,0.703,-0.8044,-0.16275,1.3966,0.9356,-1.1102,-0.4907,-1.1252,-1.0651,-0.0776,-0.9109,3.16472,0.4645,0.9237,0.1083
412,not_cohort,-0.2362,-2.015277778,0.5699,-0.2366,-0.6201,-0.9449,0.5062,-0.821736044,0.6405,-0.4172,-1.5268,0.153,-0.6205,-0.6087,-0.2559,0.5155,-0.2268,-2.96975,0.1675,-0.3228,-0.7703,-0.6229,-0.3634,0.8216,0.0215,-1.4023,1.84144,0.6725,0.5169,-1.1698
413,not_cohort,-0.5185,-0.102083333,0.4118,0.06,-1.1654,0.2758,-1.5464,-1.361042796,0.0817,0.997,-0.3871,0.667,-0.985,0.576,1.3558,0.0805,-0.4548,0.56525,-1.3853,-0.828,-0.8407,-0.0947,1.2106,-0.5808,0.6195,0.6104,-2.73224,-0.0897,1.0622,-1.5751
414,not_cohort,0.355,-1.894907407,0.2568,-0.154,0.7555,-0.5622,0.1068,3.396762688,-1.2001,-0.9392,-1.8904,-3.8392,-1.05,0.3635,-1.3744,-0.8031,0.7714,-1.04175,1.6881,-0.3279,0.1675,0.259,0.0183,1.1761,-0.7171,-2.144,0.511904,2.0078,0.5484,-1.6576
415,not_cohort,1.6663,0.261574074,-0.3496,-0.9355,-0.6701,-0.2204,1.6162,-0.257149288,1.2864,-0.4797,-1.2206,0.2095,-0.963,-0.2766,-0.988,0.8858,-0.37,6.13125,0.1726,1.2056,-0.6563,-0.2818,-0.6989,0.3179,0.6484,-0.9279,3.831936,0.1273,0.6781,0.4995
416,not_cohort,-0.2264,-1.962037037,0.0148,-0.2191,0.4939,-0.3101,2.3396,-0.002174624,0.0527,0.1292,-1.1027,0.2429,1.1138,-1.4073,1.8093,0.5249,0.2965,1.38875,-0.3709,0.0849,-0.8787,-1.2089,-0.5651,-0.6851,-0.0759,0.261,0.93704,0.4803,-0.1012,-0.151
417,not_cohort,0.1919,-1.569212963,-0.0504,-0.4792,-0.2992,-0.5267,1.6048,0.38599576,0.4543,-0.4506,-1.732,0.5649,0.4041,-0.2629,1.2111,0.6637,0.4339,0.2055,0.2222,-0.1577,-0.5801,-0.9687,-0.3444,-0.5612,0.4362,0.6422,0.390048,0.6586,-0.0634,-0.2629
418,not_cohort,-0.4601,-2.873611111,0.2582,1.0255,0.5735,0.4634,0.4,-0.91334208,-0.436,-0.5628,-2.3793,-0.1474,-0.6718,0.1731,-0.7497,-2.6981,-0.9208,-0.04975,0.1716,-0.9838,0.3558,-1.3653,-1.2179,-0.7067,-0.112,-1.3024,-2.672128,-0.0957,1.5296,-0.0862
419,not_cohort,-0.1062,0.173842593,0.9337,0.8783,0.5501,-1.9152,0.0632,-2.738123444,-1.6001,0.3096,-0.3573,0.8393,-0.6846,0.6987,-1.2826,0.2752,-1.0558,-1.362,0.6311,-0.0929,-0.4044,-0.7915,-1.1954,-0.3483,-0.5427,-0.7792,1.49736,-0.3348,2.3963,1.2951
420,not_cohort,-0.7556,1.384027778,0.4054,-0.3934,-0.0543,-0.183,-0.0976,-1.313472896,-0.6035,0.116,-1.1467,-2.8992,0.5148,-0.4732,0.2155,0.5296,-0.197,-4.08875,-1.3061,-1.1914,-2.3393,-0.4422,0.3045,-0.8341,-0.4004,-0.371,-3.266992,0.2598,-0.9975,-2.2636
421,not_cohort,-0.3567,-1.234259259,0.7163,1.6843,1.8272,-0.432,1.7972,-0.621670636,0.4662,-0.0191,-0.472,0.3469,-1.0726,-0.0243,0.1957,-0.7797,-0.0067,-1.607,1.1515,-0.3626,-1.4082,-0.9405,-0.4387,-0.6732,-0.2938,-0.9582,0.020672,0.5826,0.2729,-1.0423
422,not_cohort,0.1343,-3.009259259,0.1565,0.3312,0.6671,-0.4402,1.876,1.740242856,-0.0684,-0.5509,-0.7892,0.2353,1.4524,0.308,-0.3838,0.0893,0.2899,-2.67775,0.0053,0.8516,-1.18,-0.6822,-0.4506,-0.3911,-0.4528,-0.886,4.592448,0.3188,1.6087,-0.9417
423,not_cohort,0.1646,-2.066898148,0.2815,0.4956,-0.0239,-0.2596,1.049,2.59052084,0.5914,-0.7063,-1.1506,0.0599,-0.8124,-0.3379,0.5778,-0.3878,0.9569,-2.6625,0.2355,0.1093,0.1159,0.4427,1.9149,0.0148,0.0742,-0.6609,1.411952,1.8036,0.6463,-1.2413
424,not_cohort,1.0022,-3.275694444,0.21,-0.1186,1.5689,-0.8875,2.5822,3.117051676,-1.0142,-0.6295,-0.6548,-0.9208,-0.3967,0.5512,-1.1346,0.4056,0.4625,-3.072,1.7091,1.9619,-1.0747,-0.6208,-0.2452,-0.0247,0.0984,-1.2031,5.838752,0.285,1.4712,-0.4551
425,not_cohort,-0.9584,0.54537037,0.697,1.3543,-0.7114,0.9518,-5.3616,-8.765637516,0.1675,-0.4023,-1.0539,0.2016,0.9193,-1.1916,-1.0999,-2.8551,-2.4791,-0.9235,-1.7534,-1.0857,0.808,-1.0298,-0.6457,-0.9715,-0.3638,0.0153,-3.61216,-0.9413,-1.6493,-0.3239
426,cohort,0.0276,-1.242541152,-0.2749,0.3046,-0.0651,-0.3164,1.3252,2.50712401,-0.4263,-0.5868,0.4249,-0.5068,1.893,0.9528,0.7126,-0.0234,1.5443,-0.71075,1.1121,0.2796,1.1251,-0.0513,-1.0765,-0.6135,-0.0576,-0.5694,1.81288,0.0835,1.1805,0.222
427,not_cohort,-0.841,-2.1625,0.7834,0.5532,-0.4902,0.1241,0.181,-0.493639648,-0.2574,-0.3933,-0.1744,0.7252,-0.4305,0.0944,0.9226,0.6392,-1.2148,-1.06675,0.4626,-1.1053,-0.7047,0.379,0.105,-0.4601,0.0784,0.7982,-2.610112,-0.0928,-0.157,-1.1541
428,not_cohort,0.0188,-0.83587963,0.5729,-0.2343,0.2636,0.7398,1.804,-1.60106692,0.328,-1.0863,-0.467,0.0816,1.7234,0.6385,-0.8375,-0.7326,-0.9908,-1.207,-0.425,0.7314,1.2212,-0.1007,-0.5416,-0.2107,-0.3655,0.3484,2.495872,-0.0193,0.7407,-1.3626
429,cohort,-0.4596,-2.500514403,-0.2263,0.9097,-0.5391,-1.2734,2.2626,3.565296048,0.4984,0.3051,-1.5568,0.6046,1.4493,-0.0824,1.5129,0.1348,0.8024,-0.50275,0.2618,-1.1782,0.4197,0.3372,0.7822,-0.6793,-0.6241,0.1022,-2.447184,0.1559,0.3815,-1.0736
430,not_cohort,-0.8793,-0.03912037,1.125,0.5667,1.8525,0.7378,-4.0284,-3.873549,0.7146,-0.0582,-1.514,0.8697,0.02,-0.388,-1.2901,-0.3297,-1.2521,-2.19575,-0.2569,-0.9182,0.4314,-0.7886,-0.8399,-1.0475,-0.9931,0.1194,-1.490832,-1.0018,-0.7756,0.536
431,not_cohort,-0.6147,-2.588657407,0.4458,0.6273,0.1239,0.1218,1.0738,0.554800948,-0.7769,-0.1091,-0.4202,-0.0539,0.8,-0.3423,0.1265,0.4675,-0.2764,-0.2185,0.072,-0.0215,-0.0981,-0.6902,-1.1683,-0.0614,-0.1897,-0.9589,0.483072,-0.2882,1.1507,-0.0066
432,not_cohort,-0.4096,-2.225694444,0.6843,0.2314,-1.1605,-0.14,2.2626,1.629065204,0.2807,-0.398,-0.34,0.1715,-0.0187,-0.4363,0.5814,1.177,0.6716,-1.23325,0.0493,0.5003,-0.6688,-0.3076,0.2084,-0.7303,-0.4386,1.4801,2.98112,-0.2083,0.7898,-0.4159
433,not_cohort,-0.0992,-3.994444444,0.5825,0.3188,0.874,-0.2608,0.3604,-0.02174624,-0.7365,-1.2196,-1.376,-2.5098,2.3502,0.226,-1.5382,-0.5952,-0.6858,0.812,0.6742,0.2874,-1.0938,-0.8724,0.6102,-0.0949,-0.0252,-0.5462,2.104464,0.3733,0.5699,-0.8151
434,not_cohort,0.2206,-3.133101852,0.0841,-0.3917,1.6263,-0.7944,0.8204,-0.061433128,0.8876,-0.4876,-2.008,-0.1853,0.5744,0.3876,-0.7962,-0.413,-0.347,-0.624,-0.8015,0.5199,-0.8873,0.117,-0.8645,0.4623,-0.3822,-1.5585,4.019888,0.1405,1.2496,-0.19
435,not_cohort,0.2409,-2.146064815,1.148,1.2112,0.3113,-0.0151,2.2626,-1.57252498,-1.1765,0.2044,0.1315,0.1327,-0.3067,-0.5007,-0.8054,0.4601,-0.2553,-0.42375,-0.9077,1.1973,0.5763,-1.0606,-1.1606,-1.0122,-0.3968,-0.318,4.759728,1.3697,1.2346,-0.215
436,cohort,0.152,-0.358796296,-0.3537,0.0178,-0.6374,-1.6494,3.5354,-0.054148138,1.9955,-1.2955,-1.8739,-0.2364,0.2538,0.7866,0.2427,0.2258,0.3375,2.78325,-0.2537,-0.3418,-1.2534,-0.3933,-0.3698,0.1982,0.0753,-0.2756,0.088672,0.3764,0.3269,-0.4233
437,not_cohort,-0.8033,-1.757175926,0.783,0.4677,-0.5947,-1.3387,0.6482,-0.630369132,0.7063,-0.8268,0.7225,-0.7826,0.0392,1.5804,-0.1584,0.5696,-0.4813,-0.84275,-1.6683,-1.0264,-1.0873,-1.0949,0.4445,-0.6696,-0.1618,-0.854,-3.701376,-1.3932,2.5762,-1.2647
438,not_cohort,-0.4233,-2.36412037,0.9645,0.9355,0.9,0.8815,2.5756,-0.071218936,0.3248,-0.6229,-0.2538,0.2715,-0.8053,0.8521,-0.0068,-1.0283,0.4701,-1.413,1.0908,-0.7374,0.2744,-0.257,-0.0156,-1.2014,-0.1216,-0.342,-0.820896,0.2962,0.5957,-1.0614
439,not_cohort,-0.8007,-1.342824074,-0.5696,0.5751,-0.7546,1.2902,1.8782,1.04110124,0.3615,1.2584,-0.8883,-0.3703,-0.9113,-1.3287,-0.1601,0.6428,-0.5181,-0.6515,-0.0894,0.0869,0.0631,-0.1985,0.2317,-0.4513,0.3892,0.9276,1.975264,2.6163,0.3158,0.0227
440,not_cohort,-0.5538,-1.910648148,0.4392,0.5471,-0.8029,-1.029,2.068,0.67413344,0.2609,-0.7576,-1.5962,0.4172,1.5565,-0.1868,0.1228,-0.69,0.2856,-2.419,-1.5148,0.312,-0.5076,-0.8936,0.0642,-0.7388,0.6975,-0.5446,1.931744,0.3883,1.2241,-1.4373
441,not_cohort,-0.0734,-1.319444444,0.1473,0.1716,0.169,-3.0247,1.9618,1.553768848,0.2201,-0.4756,-1.585,0.1194,0.8542,0.868,0.2256,0.5885,0.1406,2.72075,0.0627,0.0384,-0.8878,-0.3714,-0.8796,-0.0716,-0.4168,-1.3381,1.456016,0.8584,1.0762,-0.2879
442,not_cohort,0.1384,-0.190972222,-0.003,0.4081,-0.1435,-2.4509,1.6856,0.527889976,-0.2655,-1.0377,-2.1008,-0.8492,1.304,0.062,-0.4538,-0.3669,0.1446,1.59025,0.208,0.5118,-0.1097,1.0079,0.0419,1.5102,0.1343,-1.2783,2.968336,0.6735,1.7263,-0.5544
443,cohort,-0.4132,-1.055041152,0.6193,0.1671,-0.4583,-2.7673,0.6784,-1.080353203,-0.5956,-0.3531,-0.6173,0.1965,0.5863,0.8913,-0.1908,-0.0035,0.0089,-1.9725,0.6112,0.4138,-0.5195,-0.2766,-0.6581,0.0691,-0.4627,0.1906,0.83096,-0.0371,0.8488,-1.6343
444,cohort,0.1659,-3.699331276,-0.155,0.0452,-0.293,-0.2415,0.8014,2.39295625,-0.2159,-0.4794,-0.7607,0.3025,1.4763,0.1617,0.2095,0.318,1.1013,-1.66675,0.1798,0.233,0.2818,-0.4201,-0.598,-0.9333,-0.6336,0.6084,1.72176,1.3714,1.2357,-0.3579
445,not_cohort,-0.475,-1.852777778,0.6706,1.2899,-0.6691,-0.4744,0.9382,-1.631783484,0.066,0.5701,0.525,0.6996,0.7163,-0.2225,-0.8495,-0.2829,-0.8797,-1.85025,0.3011,0.9155,0.4877,-0.8204,-1.198,-0.6566,-0.1422,0.6398,4.170576,-0.6311,1.3609,1.1767
446,not_cohort,-0.5689,-1.429166667,0.8347,0.3115,0.228,-0.8854,-2.0564,-0.726324416,0.7529,-0.3761,-0.3427,0.6938,1.95,0.0704,-0.1749,0.1575,-0.5793,-1.48275,-0.8625,-0.8425,-0.4006,-0.4685,-1.0375,-0.7201,-0.0312,-0.6251,-2.632144,-0.4275,0.6289,0.4422
447,cohort,-0.7275,-0.095679012,0.5252,1.0698,-0.1179,0.5715,-0.6026,-0.71762592,0.2986,0.7865,-1.4253,0.5865,-1.0746,-0.8019,-0.9882,-1.2821,-1.1025,1.92925,0.8175,-0.5386,0.0826,-0.6612,-0.6316,-0.847,-0.7483,0.4218,-1.632272,-0.287,-0.1712,-0.1494
448,not_cohort,-0.1492,-0.094212963,0.5541,0.3623,-0.2571,-2.6922,0.963,1.669567576,0.708,-0.413,0.2709,0.3525,-0.7269,0.5823,0.4338,0.7676,0.4386,-0.66725,-0.1135,0.4732,-0.735,-0.7199,-0.6978,-0.6497,-0.1062,-0.0085,2.726528,-0.0592,1.2472,2.235
449,not_cohort,-0.9131,-1.412962963,0.2923,0.6876,-0.7013,-1.5996,3.5354,0.550995356,0.574,-0.2289,-0.5288,0.0317,1.0378,0.1576,0.3612,-1.1081,-0.4932,0.5215,-0.1648,-0.8402,1.0357,-0.4971,-0.5449,-0.1933,-0.2037,-0.2802,-0.532848,0.2972,1.4602,-0.2425
450,not_cohort,1.7962,-1.433333333,0.2797,-0.6913,0.528,-2.7731,1.6406,3.47532098,-0.0712,-0.775,-0.829,-0.4273,-0.9337,0.7106,-0.0521,0.4148,1.5094,1.209,2.0909,0.7625,0.3128,0.4314,0.544,0.243,-0.0891,-0.8982,3.885792,0.8434,0.6781,-0.0947
451,not_cohort,-0.9037,0.820833333,0.5562,0.6168,-0.4989,0.6836,-0.1852,-0.765467648,0.2896,0.7826,1.2237,0.0944,0.4049,-0.0491,0.2187,-0.3306,0.0156,0.7675,-0.7575,-0.4197,-0.5933,-0.2845,-1.0232,-0.416,-0.343,0.6222,-0.351424,-0.3022,0.4274,0.4413
452,not_cohort,-0.4217,-5.54212963,0.3411,0.9007,0.4151,-1.2345,2.0824,2.131675176,0.6296,-0.1558,0.2559,0.5343,0.1386,-0.6181,0.0422,-0.914,0.2525,-1.162,0.0526,0.9807,-1.5754,-0.8221,0.1326,-0.5315,-0.5044,-1.097,4.81576,0.4782,1.3094,-1.0036
453,not_cohort,-0.4355,-2.355787037,-0.2733,0.364,-0.4676,-0.9869,1.8638,2.338264456,1.2432,-1.0981,-0.9041,0.1939,-0.5938,-0.2129,0.1291,0.2334,0.6662,1.15725,0.0704,0.6505,-0.7701,0.8578,1.6023,-0.6756,-0.135,-0.6234,4.867712,0.9096,1.7593,-1.2929
454,not_cohort,-0.2327,-0.724305556,0.7268,-0.1357,-0.7301,0.2651,-0.4104,0.397140708,0.3118,-0.99,-0.2684,-0.1582,-0.113,-1.1193,0.4317,0.3481,0.6413,1.997,-0.8485,-0.4185,3.8338,-1.1231,-0.6346,-0.2957,0.2017,0.2965,0.375088,-0.3062,0.9473,0.6908
455,not_cohort,0.7604,0.610416667,0.7369,-0.4069,-0.2033,-0.0158,0.6288,-1.408340868,0.3361,-0.9058,-0.1991,0.8075,3.1388,-0.5719,-0.0793,0.6181,-1.164,0.7185,0.6565,-0.7638,-0.3912,-0.5222,-1.9772,-0.2541,-0.4379,0.4486,-2.041088,-0.6851,0.4163,-0.6427
456,not_cohort,-0.7496,-1.771990741,0.9108,0.8555,2.0147,1.4069,2.9482,0.862238416,-0.7065,-0.6969,-1.043,0.5582,-0.53,0.0182,0.0222,-2.2181,0.6022,-1.898,-1.1007,-0.733,-1.225,-0.9616,-0.441,-0.8874,-0.113,-0.3473,-1.6048,2.9613,0.58,0.1039
457,not_cohort,0.0202,-2.888657407,-0.0017,0.3312,0.179,-2.0123,2.7438,2.414104468,1.6829,-0.6992,-1.1101,0.3882,1.2178,0.2027,0.4412,0.601,0.793,-2.11,0.2967,0.561,0.0543,-0.134,-0.3473,-0.8284,-0.6419,0.3904,4.02832,0.3477,1.4005,-0.1197
458,not_cohort,-0.0512,-1.875,0.7604,0.6505,0.0282,-0.0064,-0.135,1.21099374,0.5178,-0.4675,-0.1787,0.3882,2.0865,-0.6781,-0.7791,0.282,0.6087,1.678,0.4519,-0.1835,-0.4161,-0.2489,-0.9287,-0.3065,-0.2109,-0.3961,0.646272,-0.0974,0.1151,-1.0929
459,not_cohort,-0.2097,-2.253703704,0.2608,1.0711,0.1536,-0.3493,3.0624,1.371100432,0.2745,-0.6081,-0.8837,-0.12,-0.4264,-0.7066,-0.4557,-0.0384,0.23,2.703,-0.042,1.0598,-1.4227,-0.016,-0.8492,-0.0482,-0.5917,-0.441,3.550416,-0.4693,1.2211,0.3335
460,not_cohort,0.1381,-2.196064815,0.494,0.1424,-0.6776,0.6212,-0.1294,1.346364084,0.1016,-0.6566,0.9649,0.4306,2.5701,-0.3914,-0.0298,0.5284,0.9304,-1.2175,0.2425,-0.6352,-0.089,-0.5083,-0.6954,-0.3547,-0.644,-0.6063,-0.767856,0.3182,0.409,0.1486
461,cohort,0.2165,-0.231995885,-0.2221,0.4029,0.4545,-0.4666,0.4342,4.476028579,-0.1739,-0.1568,-0.3384,0.6974,0.1379,0.3311,-1.4404,0.6129,-0.2883,1.239,0.9814,0.0524,0.7199,-0.6925,0.0208,0.1687,-0.3651,-0.1527,1.873536,2.0451,2.158,1.3361
462,not_cohort,-0.744,0.409722222,1.291,-0.159,1.9122,0.4316,1.804,-1.748941352,-0.504,0.2375,-1.2702,0.8468,-1.0039,0.2626,-0.544,0.6779,-1.0835,1.3525,0.2704,-0.5281,1.0954,-0.9938,-1.7509,-0.3343,-0.3149,0.689,-1.360272,2.9351,2.457,0.7299
463,not_cohort,-0.7767,-1.425462963,0.3758,0.6792,1.3165,1.3025,1.876,1.412961944,-1.0401,-0.4847,-0.9394,0.5497,-0.5637,-0.2757,1.3622,-0.2363,0.4838,-0.4655,-1.4327,-0.6289,0.6819,-0.263,0.7069,-0.7216,1.4017,0.2367,-1.405152,-0.2795,-0.616,-1.3324
464,not_cohort,-0.0375,-0.687962963,0.0203,0.045,0.6423,-0.1505,1.293,2.78895528,0.7448,0.1257,-0.5291,0.3612,0.6645,-0.464,0.6241,0.8747,1.6117,0.42375,-0.5456,-0.0534,1.5244,-0.0109,-1.0015,-0.5484,-0.3071,1.075,0.724064,0.7227,1.3494,1.0823
