index,clinical,EGFR,CDH1,ESR1,GATA3,H3F3B,MKI67,ACTA2,VIM,CASP3,ERBB2,TP53,KRT19,PGR,MYC,FN1,KRT14,SNAI2,MS4A1,VWF,KRT5,CD44,PTPRC,CD68,CD3E,CA9,KRT8,KRT7,RPS6
TCGA-D8-A1JU,not_cohort,0.5652,-0.2682,0.6433,0.0781,-0.7973,-2.6618,0.5939,1.4451,-0.3331,-0.1198,-0.5273,-0.019,0.1513,-0.9671,0.6146,0.2984,1.0672,0.0006,1.4056,-0.0712,0.8881,0.6097,0.7313,0.2579,-0.9006,-0.5265,0.0048,0.2584
TCGA-D8-A1X6,not_cohort,-2.0072,-0.1624,0.8811,0.8964,0.4583,-0.1185,-1.8869,-1.2555,-0.5272,-0.4215,0.1474,0.1587,1.2676,-0.6412,-0.7626,-2.3545,-1.1106,-0.6701,-1.1878,-1.3146,0.8327,0.3761,0.5141,-0.7081,-1.1425,0.8547,-2.4361,-0.3176
TCGA-D8-A1X7,not_cohort,-0.7073,0.7925,0.8567,0.2362,0.0961,0.0455,0.2317,-0.7252,0.0599,-1.4639,-0.5657,-0.4133,1.3737,-1.3112,0.3982,-1.4929,-0.316,0.6527,0.0594,0.0065,-0.0423,-0.0949,-0.688,-0.8645,0.1259,-0.1263,-1.4568,-1.2251
TCGA-D8-A1X8,not_cohort,0.4382,-1.8181,1.1228,0.5686,0.3537,-0.0331,-0.1164,-0.0188,0.2177,0.1435,0.0817,0.3223,0.3046,-0.8252,-0.5091,0.5206,-0.0762,-0.2736,1.0504,-1.0017,-0.4967,0.7245,0.2281,0.1807,-1.0066,-0.7857,0.5033,-0.1027
TCGA-D8-A1X9,not_cohort,-0.33,1.0166,0.8479,0.5174,1.3261,0.2916,0.1147,0.3638,-0.8064,0.4157,-0.7276,0.83,0.2539,-1.1536,1.3041,-0.5166,0.4523,-0.661,-0.0092,-2.2398,0.0301,0.6506,1.1206,0.1661,-0.527,0.4711,-0.6532,-1.7915
TCGA-D8-A1XB,not_cohort,0.494,0.5927,0.7247,0.2433,-0.7231,-0.113,0.8178,0.2531,-0.656,-0.2328,0.6127,-2.9844,1.5237,-0.2331,1.3922,0.5928,0.9189,-0.8409,-0.0943,0.5209,1.0077,-0.4778,-0.7682,-0.9704,-0.2972,0.1378,0.5115,0.0696
TCGA-D8-A1XC,not_cohort,-1.3454,0.7794,1.3429,0.7414,-0.7261,-0.716,-2.0104,-2.4151,-1.4713,-0.9729,0.0513,-0.4831,1.2503,0.4256,-1.2952,-2.2981,-2.0298,-1.7157,-0.7333,-1.8986,1.2989,-1.0082,-1.1843,-2.3238,1.5537,-0.2504,-2.3461,-0.8662
TCGA-D8-A1XD,not_cohort,0.4366,0.8183,0.419,0.4981,-1.7502,0.2212,0.4829,-0.2563,0.0668,0.216,0.3022,0.4395,0.9226,-0.0539,1.0519,0.4627,0.5393,-1.0577,-0.245,-0.6283,-0.6081,-1.0638,-1.6628,-1.5001,0.8956,0.9467,0.4752,-1.066
TCGA-D8-A1XF,not_cohort,-0.8371,1.0315,0.5816,0.6736,0.6019,0.7408,-1.1064,-2.1884,1.1172,0.0014,-0.2389,0.2402,-0.9083,0.9445,-0.624,-0.3159,-0.6217,-0.4893,-1.1491,-2.1687,1.6577,-0.7411,-1.0969,-1.4333,-1.1142,-0.4875,-0.2852,-0.0307
TCGA-D8-A1XG,not_cohort,0.5999,0.8292,1.0925,0.5287,-0.6526,0.135,1.265,-0.9739,-2.9251,-1.0179,-0.219,-1.5801,1.2339,0.0224,0.814,1.0772,0.1232,-1.4997,-0.5797,-0.2936,1.46,-0.4741,-0.9204,-2.4551,0.8702,-0.5578,0.9689,-0.4248
TCGA-D8-A1XL,not_cohort,-1.6136,0.2969,-0.281,0.5954,0.3112,0.1479,-0.8894,-0.7196,-1.736,0.6294,0.7226,1.1004,0.3558,1.7407,-0.8911,-0.6029,-0.3984,0.9333,-0.689,0.873,0.7717,0.4135,0.7823,1.0636,0.8394,1.1084,-0.6731,1.1051
TCGA-D8-A1XM,not_cohort,0.5975,0.4976,0.3809,0.4616,-0.7649,0.5708,0.0142,0.2006,0.47,0.4188,-0.3828,0.7958,1.2311,-0.4038,1.051,0.376,0.4211,0.781,0.7405,0.3612,-0.0796,1.0306,0.758,0.6329,0.2516,0.5796,0.3185,-0.8589
TCGA-D8-A1XO,not_cohort,0.1033,-0.379,0.8791,0.5595,-1.3456,-0.4553,-0.1397,0.1073,-0.5331,-0.1924,0.3945,-0.2721,0.2833,-1.3118,1.088,-0.0938,0.6154,0.1513,-0.1955,0.4392,1.0368,0.6552,-0.1992,-0.0811,-1.2584,-0.1084,-0.7989,0.8414
TCGA-D8-A1XR,not_cohort,-0.8183,-0.2479,0.5654,0.5709,-1.1237,0.5048,-0.7981,-0.8167,-1.7901,-0.3911,0.7566,-0.9924,1.2506,-1.465,0.1938,-1.9401,-0.1131,-1.0246,-0.5953,0.0658,-1.1281,-0.6923,-1.1691,-1.2452,-1.0744,-1.0701,-2.1577,-0.0481
TCGA-D8-A1XU,not_cohort,-0.0166,1.2333,0.9407,0.3069,-1.6522,-0.9613,1.0087,0.0105,-0.0958,-0.638,0.0307,-0.4254,0.407,-1.8947,1.1213,0.5953,0.7546,-0.9647,-0.4336,-1.2212,0.464,0.188,0.2872,-0.3749,-1.2584,-0.3672,0.3527,-1.3453
TCGA-D8-A1XV,not_cohort,-1.3849,0.3883,1.2008,0.2601,-1.2434,-0.639,-1.5271,-2.3865,-0.888,-1.2348,0.1566,-0.8892,1.2734,0.2615,-1.242,-0.7477,-1.4651,-1.3133,-0.974,-1.777,1.1953,-0.8532,-1.2157,-1.6991,1.0196,-0.197,-0.7868,0.1945
TCGA-D8-A1XW,not_cohort,1.3093,0.5802,-1.7333,-1.0423,-0.973,-0.1584,1.2189,0.0597,-0.3652,-0.6606,0.0564,-1.267,-1.1322,-0.1317,-0.2445,1.5601,0.0966,-0.5505,1.2038,0.5181,-0.9311,1.3217,0.7935,0.0184,-0.8076,-1.1339,0.6444,0.2196
TCGA-D8-A1XZ,not_cohort,-1.0368,0.8535,0.0986,0.4894,-0.9182,-0.0948,0.486,-0.1871,0.1417,-0.9311,-2.025,-0.081,-0.8632,1.5587,0.8215,-0.7203,-0.0927,0.151,-1.3687,-2.0178,0.1025,0.4754,0.0958,0.1953,-0.1335,0.4187,-0.802,-0.3103
TCGA-D8-A1Y0,not_cohort,0.7355,0.2385,0.7009,0.1902,0.3427,1.0537,0.2071,-0.0928,0.2913,-0.5683,-0.207,0.0147,1.0265,-0.2864,-0.0128,0.1378,-0.1868,0.9168,0.6546,0.181,0.0037,1.3211,0.0382,0.7093,-1.2584,0.634,-0.0245,-0.185
TCGA-D8-A1Y1,not_cohort,-0.6368,-2.4331,0.5185,0.416,-0.6912,0.6711,1.2246,0.9983,0.5424,-0.2924,0.4943,0.2632,1.21,0.3445,1.4785,-1.7002,0.6653,-1.3005,-0.5287,0.3192,0.3078,0.0189,1.0072,-0.4118,0.0375,0.8205,-2.0476,0.4652
TCGA-D8-A1Y2,not_cohort,-0.647,-0.0408,0.5369,0.1357,-0.3162,-0.2642,1.0757,1.5545,0.1483,0.0341,-0.2971,0.01,-0.5226,0.7186,1.2154,-1.5923,0.2541,0.896,0.1187,-0.2145,1.173,1.1613,2.6703,1.1488,-1.1121,-0.5399,-1.4732,0.4306
TCGA-D8-A1Y3,not_cohort,-2.5574,0.1068,0.1409,0.8631,-1.3531,0.4957,-0.0289,-0.7743,0.8502,-0.2601,-2.5798,-0.0799,0.2188,2.0706,-1.2608,-0.8955,-1.0539,-0.4235,-0.6698,0.6317,0.2128,-0.3458,1.3487,0.1127,-0.8286,0.949,-0.9156,0.6677
TCGA-D8-A27E,not_cohort,-1.1781,0.7289,1.2419,0.7244,-0.7379,-1.7343,-0.9005,-1.4471,-1.2532,-0.3556,-0.2904,-0.1925,-0.5665,0.7356,-0.753,-1.0201,-1.8478,-0.8895,-0.1854,-0.9833,1.5289,-0.1142,-0.9461,-0.4931,-1.052,-0.9204,-1.1324,-0.0321
TCGA-D8-A27G,not_cohort,-0.0862,-2.6873,0.2219,0.3605,0.5201,-0.0006,0.1783,0.6415,0.0856,0.8384,-0.8303,0.7079,-0.8608,-0.9881,0.7988,-1.895,0.1121,0.681,0.0357,0.535,1.2816,0.8082,0.2194,0.6816,-0.2803,0.3037,-2.1232,-0.5081
TCGA-D8-A27I,cohort,0.1691,-1.1727,0.5404,0.1158,-0.6824,-0.7499,0.835,0.8951,-0.6179,-0.2938,0.6155,-0.1891,0.6749,0.9435,0.2186,0.6658,1.0401,0.4297,1.6262,-0.2365,0.6903,0.7744,0.5119,0.8516,-0.9732,-0.0301,0.6342,-0.1652
TCGA-D8-A27K,cohort,0.068816667,-0.4949,0.4786,0.7282,-0.9009,-0.8062,-0.2338,-0.8345,0.1171,0.2934,0.6036,-0.5267,0.9685,-0.8262,0.3009,0.5352,0.6144,0.55055,-0.1347,-0.0201,0.5873,0.8229,-0.6186,0.4477,-0.2518,-0.7648,0.3708,0.476
TCGA-D8-A27L,cohort,0.09545,0.1711,0.459,0.3581,-0.3376,-0.637,0.5918,0.1142,0.7687,-0.2092,0.8224,0.2122,1.3274,-0.9633,0.9623,0.5413,0.3778,0.16035,-0.2008,0.6704,-0.1835,0.6505,-0.0715,0.3459,-1.2584,0.4093,0.408,-0.5556
TCGA-D8-A27P,not_cohort,0.5035,0.3781,-0.0468,0.7451,-0.699,-0.6104,0.8364,-0.4241,0.2524,0.3104,0.4256,0.1101,0.6477,-1.4825,0.1856,1.0111,0.2859,-1.2628,-0.6859,0.3826,0.4062,-0.7657,-1.0911,-1.0238,-0.5811,-0.1537,0.846,-0.1309
TCGA-D8-A27R,not_cohort,-0.7795,1.0206,0.2565,0.473,0.7077,0.3062,-0.1684,-0.5636,0.8677,-0.0032,-0.4271,1.3482,0.0113,1.3319,-0.2733,0.0137,-0.1127,0.5333,0.2235,-0.1103,-1.1965,0.3284,0.8864,0.6264,-0.6557,1.5882,-0.2944,-0.8988
TCGA-D8-A27T,not_cohort,0.3165,-2.3755,0.8321,0.7012,-0.9539,-0.0473,-0.0395,0.3636,-1.3165,0.1986,-0.0004,0.0761,1.1812,0.3055,0.8289,-1.4793,0.6888,0.4707,0.805,0.099,0.2938,0.6701,0.7508,0.8034,0.2186,0.3167,-1.2212,0.8934
TCGA-D8-A27V,not_cohort,1.2349,-0.1636,0.8015,0.0471,-0.6603,-0.7542,-1.3804,-0.6047,-0.1486,-0.5041,0.1081,-0.4638,0.3339,-0.7394,-0.9814,1.1452,0.381,-0.3784,0.576,-0.0977,0.7928,0.0648,-1.0911,-0.0129,-0.0252,0.1537,1.0315,0.6321
TCGA-D8-A3Z5,not_cohort,0.6017,-0.7566,0.3173,0.5933,-0.2265,-1.6959,0.6622,0.0736,-1.2293,0.6727,0.2231,0.7037,0.9143,0.9684,-2.604,1.2372,-0.239,-0.813,1.3772,0.1161,-1.157,-1.2293,-1.742,-0.4399,-1.2584,-0.0789,0.9946,0.7531
TCGA-D8-A3Z6,not_cohort,-0.1705,-2.1207,0.253,0.3414,-0.3497,-1.0965,0.3254,-0.2434,-0.3693,-0.0018,0.4552,1.2926,1.0043,-1.2497,0.0913,0.8857,0.0693,-0.8073,0.6338,-0.8292,-0.4233,-0.9323,-0.3944,-0.9533,-0.57,0.2842,0.6343,-0.4809
TCGA-D8-A4Z1,not_cohort,0.9644,0.1824,-0.0846,0.307,-0.1833,-1.5742,1.1109,0.4367,-1.1781,0.2437,0.1734,-0.1727,0.8206,0.5115,-1.0442,1.5619,0.2737,0.7498,1.159,0.6175,0.2602,0.1659,-0.9286,0.1195,-1.0704,-0.6191,1.2631,0.0319
TCGA-D8-A73U,not_cohort,-0.4415,-2.4265,0.2123,-0.0147,-0.8623,-1.3923,-0.053,1.1808,-0.3322,-0.7293,-0.3043,-0.0141,0.813,-1.6381,0.2554,-0.4563,0.5138,1.2811,1.6474,0.3001,0.0214,1.831,2.4881,1.773,0.0804,-0.4966,-0.567,-0.4163
TCGA-D8-A73W,not_cohort,-0.284,-0.0851,0.552,0.4551,-0.63,-0.4107,-0.0078,0.3463,-1.0024,-0.2722,-0.8268,0.1829,-1.2371,-0.5942,0.6567,-1.8937,0.183,-0.0448,1.0924,-0.0131,0.3411,0.3932,0.8547,-0.4014,-0.0805,-0.242,-2.2047,-1.0092
TCGA-D8-A73X,not_cohort,-0.6146,0.0456,0.7594,0.5478,-0.7095,-1.0535,-0.1536,0.0042,-0.8574,-0.1189,0.2844,0.7826,1.4277,-1.0233,0.4462,0.4433,0.2036,-1.0275,-0.4933,0.7428,0.5164,-0.3697,0.2823,-0.5523,0.2262,0.3865,0.2585,0.2116
TCGA-E2-A106,not_cohort,-0.9139,1.2463,0.703,0.6639,0.5892,-0.8942,-0.0606,-1.5961,-0.3297,0.1076,-0.4599,0.7193,0.7038,0.3068,-1.1342,0.5154,-0.9556,-1.3589,-0.5589,-1.3539,0.5035,-2,-1.9284,-1.2503,-0.6204,0.634,0.2665,-1.5068
TCGA-E2-A107,not_cohort,-0.8466,-1.8003,0.5819,0.4033,-0.5708,0.5195,-0.5229,-1.0492,0.5739,0.4391,0.9756,1.4359,-0.748,-0.7863,-1.7924,0.4328,-1.3083,-0.9569,0.0757,1.4211,-0.7303,-1.1905,-0.9142,-0.0258,-1.1287,1.162,0.3605,-0.8898
TCGA-E2-A108,not_cohort,0.883,-0.3533,-0.0052,-0.3034,-1.3045,-0.1824,1.1191,1.4258,0.0825,-1.0237,0.0382,-0.5899,0.2419,0.5956,0.7178,1.039,0.579,1.2673,2.2747,0.1797,0.7045,1.8126,1.9803,1.7849,-0.949,0.1855,1.025,-0.1557
TCGA-E2-A109,not_cohort,-1.0268,1.5768,0.7378,0.3888,-0.3305,1.389,-0.1462,-0.3838,1.0078,0.2903,0.7113,0.4849,-1.1609,0.8205,0.3016,-0.9738,-0.3274,0.3795,-0.3687,-2.9865,-1.8231,-0.1069,-0.572,0.0437,-1.2584,0.3642,-0.9855,-1.4849
TCGA-E2-A10B,not_cohort,-0.3602,1.3836,0.8449,0.7943,-0.8091,-0.0469,-0.2557,-0.3238,-0.398,-0.4376,0.3424,-0.6178,0.4949,-0.7694,0.391,0.095,0.0797,0.0982,0.1522,-0.2862,-0.85,0.1741,-0.3725,0.1509,-0.9667,-0.419,-0.1398,-0.9617
TCGA-E2-A10C,not_cohort,-1.7765,0.1424,0.6946,0.1442,0.6636,-0.4114,-0.4692,-0.4145,0.4324,-0.07,0.2304,0.596,-1.1907,-2.3589,-0.5067,-2.1761,-0.6451,0.8503,-1.0241,-0.0087,-1.284,0.3018,0.2019,1.1086,-0.7059,1.4457,-2.1095,-0.1318
TCGA-E2-A10E,not_cohort,-0.1227,0.4151,1.0672,0.8632,0.8475,0.0539,-0.0815,-0.4614,0.7712,0.0813,0.9242,0.0672,0.0197,-0.812,0.6298,0.1338,-0.1238,-0.1363,0.2248,-1.4249,-1.4287,-0.0943,-0.474,-0.1355,0.0532,0.3833,0.0638,-0.4811
TCGA-E2-A10F,not_cohort,0.0805,-2.9198,0.3639,0.4789,-0.3742,-0.0651,0.8844,0.7623,0.0899,-0.2523,0.1631,0.2875,1.681,0.4114,1.2476,0.2029,0.2887,-0.7588,-0.294,0.1442,0.4437,0.7686,1.1425,0.5457,0.6281,0.1105,0.1389,-0.1128
TCGA-E2-A14O,not_cohort,-1.6561,0.5778,0.8579,0.8252,1.4805,0.0588,-0.7268,-0.6764,-0.2938,-0.1168,0.0889,1.314,1.3146,-1.3072,-0.3298,-1.8658,-1.0195,-0.7353,-1.8161,0.524,-1.0055,-1.467,-0.2724,-0.5879,-0.1514,2.2578,-1.7694,-0.1599
TCGA-E2-A14Q,not_cohort,0.6681,0.5509,1.0368,0.6239,0.6501,-0.2579,0.7746,-0.5651,-1.2226,-0.4482,0.2461,-0.598,0.975,-0.1955,-0.7063,0.8622,0.9098,-0.0768,-0.2223,0.6561,-0.0334,-0.1877,-1.836,0.4735,-1.1283,0.2906,0.9317,-0.0117
TCGA-E2-A14S,not_cohort,-1.5735,0.1594,1.0167,0.8497,-0.9653,-0.3082,-0.7322,-0.8406,-0.1883,-0.1967,-1.0466,0.4465,0.4125,0.2337,-1.3416,-0.5459,-1.4104,-0.5349,-1.2147,-1.0131,1.1825,0.2227,0.479,-0.052,-1.1356,0.3356,-0.645,0.2956
TCGA-E2-A14T,not_cohort,-0.9773,1.2897,0.7095,0.8653,0.6297,0.1365,-0.5275,0.0538,1.0153,0.1735,0.019,0.4093,-0.5108,0.4506,-0.2542,0.2789,-0.7098,0.0751,-0.4921,-1.4076,-0.2479,-0.4805,1.0943,-0.59,-0.9241,0.3915,0.0967,-0.9802
TCGA-E2-A14U,not_cohort,0.4148,0.4919,0.6472,0.261,0.2407,-3.443,1.5652,-0.3006,-1.5884,0.5607,0.5463,0.164,1.0257,1.0931,-3.2785,1.7142,1.0695,-0.6302,-0.16,0.7832,0.7488,-1.1912,-1.0535,-0.2157,-0.9559,0.1376,1.4902,0.6909
TCGA-E2-A14Z,not_cohort,0.0462,-0.0669,0.4521,0.505,-1.237,0.4036,0.6228,0.3582,0.6136,-0.5843,0.6784,-0.339,0.9487,-0.0063,0.4321,0.8322,0.29,0.8833,0.4896,-0.217,0.1599,1.0307,1.0052,1.306,-0.2405,0.4514,0.6875,1.2991
TCGA-E2-A153,not_cohort,-0.2018,0.0249,0.1539,0.248,0.1339,-0.9705,1.331,1.3954,-0.9648,0.1978,0.0519,0.9561,1.0024,0.6328,1.979,-0.9454,0.7607,-1.3867,0.8686,0.7381,1.222,-0.2518,0.7672,-0.9092,1.6157,1.0278,-1.0124,0.3452
TCGA-E2-A154,not_cohort,-1.1257,0.2133,0.8987,0.6255,0.488,0.3356,0.5498,-0.5018,-0.441,0.0088,1.0394,-0.3932,1.5552,1.2022,0.8226,-0.3395,-0.3991,-1.696,-0.9617,-0.678,0.472,-0.9755,-0.6921,-2.1353,1.0762,-0.1114,-0.3893,0.6898
TCGA-E2-A155,not_cohort,-0.9198,0.5531,0.9254,1.0665,1.503,1.0862,-1.6256,-1.939,0.2768,0.5955,-0.6932,0.859,-0.9525,0.3689,-0.7833,-2.2655,-1.6012,0.0868,-0.7276,-3.3711,2.0149,-0.7913,-1.8448,-0.8751,-1.2584,0.2457,-2.6034,-0.3619
TCGA-E2-A156,not_cohort,-1.6139,0.2715,1.1547,0.7327,-0.4366,-0.3304,-1.1867,-1.9486,-0.504,0.2237,0.5639,0.2243,1.5362,-0.5504,-0.5791,-1.3823,-2.0886,-1.4355,-0.538,-1.2983,0.5767,-1.1194,-0.9818,-2.8441,0.6928,-0.0874,-1.5566,-0.4311
TCGA-E2-A15A,not_cohort,-0.536,1.1459,0.1373,-0.0992,0.254,0.3811,0.1255,-0.5359,1.249,-0.099,-0.1193,0.259,0.5395,0.0303,0.112,-2.4463,-0.6825,2.0508,-0.2549,0.2572,0.0457,1.4458,0.1802,1.4124,-1.1378,0.9002,-1.93,-0.4535
TCGA-E2-A15C,not_cohort,0.1431,0.1335,0.8364,0.4897,-0.3661,-0.8597,0.1347,-0.2898,-0.7622,0.3267,0.4048,0.673,1.3157,-0.8835,0.8843,0.579,-0.0066,1.1618,-0.2192,0.6905,1.3198,0.2451,-0.6344,-0.0038,0.6198,1.1639,0.4212,-0.4057
TCGA-E2-A15D,not_cohort,-0.3409,-0.3287,0.2733,1.0014,-0.7497,-1.5913,-0.7327,0.2346,-0.221,0.1272,0.7439,-0.6014,1.1221,-0.5222,0.0229,-1.7536,-0.426,0.3612,0.4637,0.0133,1.2571,0.0114,-0.7292,0.2415,-0.479,-0.2421,-1.2893,0.1199
TCGA-E2-A15F,not_cohort,0.1963,0.4567,1.0053,0.9242,-0.2178,0.312,-0.4227,-1.0942,1.1604,-0.1778,0.9355,0.5046,1.3221,-0.0272,-0.254,0.3985,-1.3886,1.105,0.0352,-0.6379,1.0417,0.009,-0.5915,-0.2777,-1.2584,0.4601,0.5279,-2.1912
TCGA-E2-A15G,not_cohort,-1.5095,0.6496,0.9304,0.7536,-1.0187,-0.8043,-0.9654,-1.3562,-0.6193,-0.0185,0.4992,0.3036,1.5231,-0.611,-0.7346,-1.024,-1.3999,-0.1603,-0.1616,-0.5035,0.147,-0.7906,-1.1056,-0.9092,-0.7293,0.1801,-1.315,-0.1826
TCGA-E2-A15I,not_cohort,0.3276,0.2957,0.6571,0.8392,-0.5152,-2.0714,-0.3027,-0.7852,-0.414,0.1128,-0.2612,-0.2576,0.8934,-0.9851,-0.5223,0.524,0.0835,1.3074,-0.126,0.0106,-1.2333,0.8263,-0.8164,0.6343,-1.1211,-0.6658,0.4851,-0.557
TCGA-E2-A15J,not_cohort,-1.5952,-0.2572,0.1403,0.716,-0.8199,-0.0968,-0.7541,-1.2793,-0.7158,0.1947,1.2263,0.0881,0.5597,0.7701,0.1834,-1.904,-1.3698,-1.1466,-0.9875,0.4782,1.0033,-1.2085,-0.6336,-2.1483,0.7601,0.5645,-0.9192,1.504
TCGA-E2-A15K,not_cohort,-2.1983,0.5007,0.9231,0.6461,-0.0883,-0.0197,-2.425,-0.5644,-0.4759,0.105,-0.6659,0.1274,0.3887,-2.0635,-2.5514,-0.9551,-0.8283,-1.2126,-0.0026,0.3928,-0.5709,-1.1745,-0.7805,-2.1583,-1.1266,0.1322,-0.8997,-0.4936
TCGA-E2-A15L,not_cohort,-0.2389,-2.4344,0.6363,0.2345,0.1687,0.5025,1.297,0.3023,0.5543,-0.1004,0.5039,0.134,0.8478,-0.1224,1.5083,-0.1545,0.2978,-1.9118,-0.7733,-1.5061,-0.9174,-0.9346,-0.4928,-1.5715,0.1958,-0.7426,-0.0773,-0.1937
TCGA-E2-A15M,not_cohort,0.6119,-1.1389,0.5052,0.1586,-0.7278,0.7757,-0.6163,0.8208,0.3773,0.2059,0.124,-1.3243,0.6318,-0.3372,0.0088,-1.0264,0.2853,1.4906,1.5583,-0.5507,0.6996,1.8426,0.9028,1.4549,-0.1329,-1.0196,0.3848,-0.5396
TCGA-E2-A15O,not_cohort,-0.742,0.1092,0.8233,0.4973,0.2458,0.4073,-1.2952,-1.0152,-0.1328,-0.372,2.1284,-0.4088,0.8659,-0.205,-0.4258,0.1872,-0.9369,-0.2007,-0.5922,-1.3473,-0.6095,-0.5131,-0.3143,-0.1095,-0.8857,0.5437,-0.1133,-0.6255
TCGA-E2-A15P,not_cohort,0.658,0.067,0.7543,0.37,-1.128,-1.4345,-0.0386,-0.4158,-0.3311,0.4515,0.3232,0.1683,-0.1775,-0.7654,-0.6861,0.7093,0.0328,-0.6227,0.839,-0.8943,1.4687,-0.3366,-0.8288,-0.4495,-1.0602,-0.9071,0.6343,-0.8623
TCGA-E2-A15R,not_cohort,-0.5486,0.2808,0.9754,0.7506,-0.5144,0.0579,-0.7518,-1.5257,0.5688,-0.0188,-0.641,0.2777,-0.1827,0.5942,-0.5752,-0.0419,-0.0655,-1.1026,-0.6749,-1.9236,-0.2035,-1.4533,-2.0762,-2.2801,-1.2584,-0.499,-0.0379,-1.169
TCGA-E2-A15S,not_cohort,-0.717,1.3445,0.5995,0.5579,0.3366,0.5334,-1.7742,-1.5959,-1.0376,-0.0398,-0.5558,0.2316,-1.034,0.4767,-2.0469,-0.1409,-0.6788,-1.5022,-0.3384,-1.8507,-2.9525,-1.5878,-1.4853,-1.1025,-1.2584,-0.3489,-0.1188,-1.7004
TCGA-E2-A15T,not_cohort,-1.0738,0.115,1.0576,0.918,1.1204,0.8064,-1.4562,-0.2611,0.8734,0.2378,-0.9409,0.55,-0.3338,0.3605,-0.8745,-0.5166,-1.5732,0.2614,-0.4402,-2.522,-1.1831,-0.8796,-1.4104,-1.1355,0.8082,-0.1739,-0.4511,-0.8238
TCGA-E2-A1B4,not_cohort,-1.4604,0.1112,0.9283,0.9462,1.3004,-2.0273,0.3227,-0.4213,-1.0679,0.2942,0.2732,0.6669,1.0943,-0.8246,-0.4775,0.6926,-0.3508,-1.9118,-1.8545,0.1121,0.3376,-2.1956,-1.992,-0.6328,-1.0658,0.8069,0.434,0.9203
TCGA-E2-A1B5,not_cohort,-0.5284,-1.6456,-0.4902,-0.3007,-0.6686,-0.8592,-0.1243,0.9807,0.7304,-1.5671,0.4819,-1.5106,-0.5638,-0.3529,-1.6357,0.4415,-0.4676,2.1012,1.0324,-0.3408,0.2677,1.9842,0.1889,2.3913,-1.2584,-1.6588,0.2884,1.3741
TCGA-E2-A1BC,not_cohort,0.7765,0.2793,0.3526,0.1546,-0.8685,-2.3882,0.6607,0.4978,-0.5301,0.106,-0.4469,-0.4701,0.8556,-0.5975,0.9184,0.1043,0.5765,0.5328,0.8643,0.5586,-0.3078,-0.6317,-1.8818,-0.8608,-1.2584,-0.0518,0.115,-0.6956
TCGA-E2-A1BD,not_cohort,-0.7165,0.2705,0.6601,0.5383,0.2748,-0.3411,0.7751,0.05,-0.5923,-0.2732,0.9513,0.6624,1.1267,-0.6804,-0.211,0.5626,-0.4502,-1.5392,0.5259,0.5596,0.3147,-1.2876,-1.1948,-0.5942,-0.2893,0.2685,0.3812,1.3332
TCGA-E2-A1IE,not_cohort,-0.7419,0.6655,0.7647,0.7649,0.5794,-0.3861,-0.4936,-1.1981,-0.5583,0.1672,-0.1714,0.7682,0.1895,0.0844,-0.5018,-0.0614,-0.6862,-1.1391,0.0434,-0.1191,1.558,-1.6099,-1.989,-1.2008,-1.2584,-0.307,-0.1363,-0.6794
TCGA-E2-A1IF,not_cohort,-0.556,-0.2248,0.5564,0.1949,-0.2314,-0.4106,1.4263,1.064,0.1179,-0.4229,0.9577,-0.0196,0.2821,-0.7078,0.3927,0.9911,0.2042,0.1656,0.3132,0.8704,-0.1417,-1.1752,-0.5008,0.5003,-1.2584,0.1474,0.6453,0.4303
TCGA-E2-A1IG,not_cohort,0.0497,0.7486,0.4328,0.4546,1.1733,-0.1376,1.4514,0.2864,-1.2912,0.0718,-0.1774,0.8918,0.0683,0.0375,1.4006,0.7455,0.4431,-1.2514,0.2306,0.1405,0.1791,-0.6631,-0.1457,-0.5855,-0.767,-0.1392,0.8127,-0.1792
TCGA-E2-A1II,not_cohort,1.4559,-0.2743,-2.1269,-2.3672,-1.6378,1.3011,-1.6463,-0.3217,-0.2088,-1.4048,0.8906,-2.2346,-0.9722,2.0601,-1.143,-0.1712,-2.2448,1.2049,-0.541,-0.3221,-0.7352,1.7717,1.3634,1.5918,-0.732,-1.445,0.156,0.9607
TCGA-E2-A1IJ,cohort,0.044133333,-1.8283,0.4458,0.0851,-0.1352,-0.9782,1.0829,1.0352,-0.3049,0.3402,-0.0747,0.6454,1.128,-0.3825,1.2218,0.7579,0.9541,0.20085,1.279,0.3038,0.0011,0.7618,0.0788,0.8293,-0.8835,0.0718,0.6023,-0.1005
TCGA-E2-A1IK,not_cohort,-0.7695,0.6738,1.0436,0.7296,-0.4099,-1.0844,-0.6693,-0.9609,-1.5687,-1.5496,0.1513,-0.3916,0.8348,0.4263,-2.0165,0.5892,-0.8931,0.7994,-0.4153,-1.0422,-1.4749,0.2256,-0.1619,0.6017,-1.2584,-0.564,0.4387,0.4035
TCGA-E2-A1IL,not_cohort,0.556,0.2569,0.7734,0.4898,-1.0154,-0.7227,-0.202,-0.2813,-0.5176,0.214,0.1253,0.2874,0.2869,-1.8862,0.3682,0.141,-0.04,-1.3545,0.8039,0.3959,-0.2889,-0.6704,-0.7314,-1.0639,-1.2584,-0.7563,0.2183,-0.6699
